POSCAR-JVASP-90856.vasp,0.000000
POSCAR-JVASP-86097.vasp,0.000000
POSCAR-JVASP-64906.vasp,0.000000
POSCAR-JVASP-98225.vasp,0.472000
POSCAR-JVASP-10.vasp,0.000000
POSCAR-JVASP-14014.vasp,0.000000
POSCAR-JVASP-64664.vasp,0.000000
POSCAR-JVASP-22556.vasp,0.000000
POSCAR-JVASP-86726.vasp,0.000000
POSCAR-JVASP-28634.vasp,0.689000
POSCAR-JVASP-98550.vasp,1.517000
POSCAR-JVASP-89265.vasp,0.000000
POSCAR-JVASP-97915.vasp,0.000000
POSCAR-JVASP-90228.vasp,0.000000
POSCAR-JVASP-42300.vasp,0.000000
POSCAR-JVASP-86968.vasp,2.122000
POSCAR-JVASP-90532.vasp,0.000000
POSCAR-JVASP-50332.vasp,0.000000
POSCAR-JVASP-86205.vasp,0.000000
POSCAR-JVASP-28704.vasp,0.502000
POSCAR-JVASP-60702.vasp,1.197000
POSCAR-JVASP-97799.vasp,0.560000
POSCAR-JVASP-28565.vasp,0.051000
POSCAR-JVASP-86436.vasp,4.907000
POSCAR-JVASP-1372.vasp,1.681000
POSCAR-JVASP-14873.vasp,0.016000
POSCAR-JVASP-28397.vasp,0.658000
POSCAR-JVASP-98284.vasp,0.000000
POSCAR-JVASP-89025.vasp,2.472000
POSCAR-JVASP-1996.vasp,3.851000
POSCAR-JVASP-48166.vasp,0.482000
POSCAR-JVASP-15345.vasp,0.000000
POSCAR-JVASP-97378.vasp,0.924000
POSCAR-JVASP-97984.vasp,4.030000
POSCAR-JVASP-98224.vasp,0.000000
POSCAR-JVASP-98167.vasp,0.239000
POSCAR-JVASP-64045.vasp,0.000000
POSCAR-JVASP-63912.vasp,0.000000
POSCAR-JVASP-64003.vasp,0.000000
POSCAR-JVASP-64584.vasp,0.000000
POSCAR-JVASP-64240.vasp,0.000000
POSCAR-JVASP-107772.vasp,0.000000
POSCAR-JVASP-64719.vasp,0.000000
POSCAR-JVASP-97499.vasp,1.569000
POSCAR-JVASP-64377.vasp,0.000000
POSCAR-JVASP-21210.vasp,6.149000
POSCAR-JVASP-97677.vasp,4.072000
POSCAR-JVASP-65101.vasp,0.000000
POSCAR-JVASP-65062.vasp,0.000000
POSCAR-JVASP-97570.vasp,2.341000
POSCAR-JVASP-64983.vasp,0.000000
POSCAR-JVASP-98036.vasp,0.000000
