POSCAR-mp-10.vasp,0.000000
POSCAR-mp-100.vasp,0.000000
POSCAR-mp-1000.vasp,1.593000
POSCAR-mp-10000.vasp,0.000000
POSCAR-mp-10003.vasp,0.006400
POSCAR-mp-10004.vasp,0.000000
POSCAR-mp-10006.vasp,0.000000
POSCAR-mp-10008.vasp,0.000000
POSCAR-mp-10009.vasp,0.780400
POSCAR-mp-1001.vasp,0.000000
POSCAR-mp-10010.vasp,0.000000
POSCAR-mp-1001011.vasp,0.000000
POSCAR-mp-1001012.vasp,0.576500
POSCAR-mp-1001015.vasp,0.669800
POSCAR-mp-1001016.vasp,0.139600
POSCAR-mp-1001017.vasp,0.031800
POSCAR-mp-1001019.vasp,1.091800
POSCAR-mp-1001021.vasp,0.239500
POSCAR-mp-1001022.vasp,0.000000
POSCAR-mp-1001023.vasp,1.667100
POSCAR-mp-1001024.vasp,1.776800
POSCAR-mp-1001034.vasp,0.743200
POSCAR-mp-1001069.vasp,2.295500
POSCAR-mp-1001079.vasp,1.877500
POSCAR-mp-1001080.vasp,5.887000
POSCAR-mp-1001082.vasp,0.000000
POSCAR-mp-1001112.vasp,3.770800
POSCAR-mp-1001113.vasp,0.000000
POSCAR-mp-1001117.vasp,0.000000
POSCAR-mp-10013.vasp,0.165600
POSCAR-mp-10014.vasp,0.000000
POSCAR-mp-10015.vasp,0.000000
POSCAR-mp-1001571.vasp,0.000000
POSCAR-mp-1001581.vasp,0.000000
POSCAR-mp-1001594.vasp,2.464500
POSCAR-mp-1001600.vasp,0.000000
POSCAR-mp-1001602.vasp,0.000000
POSCAR-mp-1001603.vasp,0.000000
POSCAR-mp-1001604.vasp,2.152100
POSCAR-mp-1001605.vasp,0.000000
POSCAR-mp-1001606.vasp,0.000000
POSCAR-mp-1001611.vasp,2.041300
POSCAR-mp-1001612.vasp,0.000000
POSCAR-mp-1001613.vasp,0.000000
POSCAR-mp-1001614.vasp,0.000000
POSCAR-mp-1001615.vasp,0.000000
POSCAR-mp-1001780.vasp,1.462000
POSCAR-mp-1001783.vasp,0.000000
POSCAR-mp-1001784.vasp,0.000000
POSCAR-mp-1001785.vasp,0.000000
POSCAR-mp-1001786.vasp,1.485700
POSCAR-mp-1001787.vasp,0.000000
POSCAR-mp-1001788.vasp,0.000000
POSCAR-mp-1001789.vasp,0.000000
POSCAR-mp-1001790.vasp,0.178200
POSCAR-mp-1001793.vasp,0.000000
POSCAR-mp-1001824.vasp,0.000000
POSCAR-mp-1001825.vasp,0.000000
POSCAR-mp-1001826.vasp,0.000000
POSCAR-mp-1001827.vasp,0.000000
POSCAR-mp-1001828.vasp,0.000000
POSCAR-mp-1001831.vasp,1.433100
POSCAR-mp-1001833.vasp,0.000000
POSCAR-mp-1001834.vasp,0.000000
POSCAR-mp-1001835.vasp,0.000000
POSCAR-mp-1001836.vasp,0.000000
POSCAR-mp-1001837.vasp,0.000000
POSCAR-mp-1001843.vasp,0.000000
